image,caption
197504190_fd1fc3d4b7.jpg,startseq two boys in field kicking soccer ball endseq
197504190_fd1fc3d4b7.jpg,startseq two children are playing with soccer ball on grass endseq
197504190_fd1fc3d4b7.jpg,startseq two children playing with ball on the grass endseq
197504190_fd1fc3d4b7.jpg,startseq two children play soccer in the park endseq
197504190_fd1fc3d4b7.jpg,startseq two little boys are playing outside with their soccer ball on the green grass endseq
1975171469_84e425f61b.jpg,startseq boy plays game endseq
1975171469_84e425f61b.jpg,startseq child is playing with an arcade whack mole style fish game endseq
1975171469_84e425f61b.jpg,startseq little red-headed boy plays whack em endseq
1975171469_84e425f61b.jpg,startseq small boy is whacking aliens that pop out of an arcade game endseq
1975171469_84e425f61b.jpg,startseq young child plays an arcade game endseq
1975531316_8b00eeaaf7.jpg,startseq dog is on leash held by woman in white shoes endseq
1975531316_8b00eeaaf7.jpg,startseq dog with purple leash is held by woman wearing white shoes endseq
1975531316_8b00eeaaf7.jpg,startseq small black and tan dog on leash endseq
1975531316_8b00eeaaf7.jpg,startseq small dog being held on leash endseq
1975531316_8b00eeaaf7.jpg,startseq small brown dog on leash endseq
1977827746_4e13d7e19f.jpg,startseq young boy and girl sit in wagon eating corndogs endseq
1977827746_4e13d7e19f.jpg,startseq two kids eat corndogs outside endseq
1977827746_4e13d7e19f.jpg,startseq two kids sit in plastic tub outdoors holding corndogs endseq
1977827746_4e13d7e19f.jpg,startseq two toddlers are eating corndogs in small wagon or bin endseq
1977827746_4e13d7e19f.jpg,startseq two young children eat corndogs endseq
197924859_f6e39a7dfa.jpg,startseq man showering in home outdoor shower facility endseq
197924859_f6e39a7dfa.jpg,startseq man uses an outdoor shower endseq
197924859_f6e39a7dfa.jpg,startseq person bathes in homemade shower with green watering can endseq
197924859_f6e39a7dfa.jpg,startseq person taking an outside shower using watering can as the water source endseq
197924859_f6e39a7dfa.jpg,startseq tarp wrapped around tree and watering can endseq
1980315248_82dbc34676.jpg,startseq man does yard work endseq
1980315248_82dbc34676.jpg,startseq man in jeans is using yard work tool just above some pavement steps endseq
1980315248_82dbc34676.jpg,startseq man is cleaning his yard with leaf blower endseq
1980315248_82dbc34676.jpg,startseq man using leaf blower in garden endseq
1980315248_82dbc34676.jpg,startseq man works on his garden endseq
1980882959_9a161f3469.jpg,startseq group of people ride bikes while holding onto large trash bags endseq
1980882959_9a161f3469.jpg,startseq four people with shopping carts full of bags endseq
1980882959_9a161f3469.jpg,startseq people riding bicycles carry large plastic bags full of cans endseq
1980882959_9a161f3469.jpg,startseq people transport multiple large trash bags on bicycles and in shopping carts endseq
1980882959_9a161f3469.jpg,startseq people traveling with sacks on bikes and carts endseq
1982852140_56425fa7a2.jpg,startseq an adult and child run on the beach endseq
1982852140_56425fa7a2.jpg,startseq woman and little girl playing in the sand next to the ocean endseq
1982852140_56425fa7a2.jpg,startseq two people run down the beach and one of them is pointing endseq
1982852140_56425fa7a2.jpg,startseq two people running on beach endseq
1982852140_56425fa7a2.jpg,startseq two people running on the shore of beach endseq
1984936420_3f3102132b.jpg,startseq boy caches fish while girl points at the fish endseq
1984936420_3f3102132b.jpg,startseq boy catches fish in small stream as girl points endseq
1984936420_3f3102132b.jpg,startseq young boy catches fish from stream while young girl helps endseq
1984936420_3f3102132b.jpg,startseq the girl in pink is watching the boy catch fish from the river endseq
1984936420_3f3102132b.jpg,startseq two kids fishing near river endseq
1989145280_3b54452188.jpg,startseq blond girl with sunglasses on her head looks squeamish endseq
1989145280_3b54452188.jpg,startseq woman wearing sunglasses endseq
1989145280_3b54452188.jpg,startseq woman wearing sunglasses on her head looking down endseq
1989145280_3b54452188.jpg,startseq woman wearing black shirt and glasses on head reacting to something endseq
1989145280_3b54452188.jpg,startseq woman with black sunglasses looks down at something endseq
1991806812_065f747689.jpg,startseq boxer punches boxer in the face endseq
1991806812_065f747689.jpg,startseq fighter attempts to kick another fighter while the other fighter blocks his kick endseq
1991806812_065f747689.jpg,startseq kickboxer jumping for kick endseq
1991806812_065f747689.jpg,startseq two boxers are in the ring endseq
1991806812_065f747689.jpg,startseq two men kickbox in ring one man punching the other endseq
1994416869_4dd769a806.jpg,startseq little girl in only socks and necklace is being tossed in the air and caught endseq
1994416869_4dd769a806.jpg,startseq man is lifting little girl above his head endseq
1994416869_4dd769a806.jpg,startseq man is spinning little girl in the air above his head endseq
1994416869_4dd769a806.jpg,startseq naked little girl being thrown into the air endseq
1994416869_4dd769a806.jpg,startseq young child is held above man 's head as her hair flies in the air endseq
199463720_329a802206.jpg,startseq man and woman ride bicycles next to each other endseq
199463720_329a802206.jpg,startseq two bikers bike along the street endseq
199463720_329a802206.jpg,startseq two men riding bikes on highway endseq
199463720_329a802206.jpg,startseq two people are riding bicycles along road endseq
199463720_329a802206.jpg,startseq two people riding their bikes down street together endseq
199809190_e3f6bbe2bc.jpg,startseq group of people jump into lake in unison endseq
199809190_e3f6bbe2bc.jpg,startseq three boys diving into lake endseq
199809190_e3f6bbe2bc.jpg,startseq three boys in swimming trunks are diving into the lake endseq
199809190_e3f6bbe2bc.jpg,startseq three people diving into water endseq
199809190_e3f6bbe2bc.jpg,startseq three young men wearing colorful swim trunks are diving into the water endseq
1998255400_0cd086908f.jpg,startseq dog attempting to drink from an outdoor water faucet endseq
1998255400_0cd086908f.jpg,startseq dog drinking out of water spigot endseq
1998255400_0cd086908f.jpg,startseq dog drinks water out of water fountain endseq
1998255400_0cd086908f.jpg,startseq hand turns the tap to allow three dogs to drink some water endseq
1998255400_0cd086908f.jpg,startseq three dogs drinking water at public spigot endseq
1998457059_c9ac9a1e1a.jpg,startseq body boarder is being dumped on the beach by wave whilst other surfers are standing around in the water endseq
1998457059_c9ac9a1e1a.jpg,startseq child is pushed by large wave while holding his yellow surfboard endseq
1998457059_c9ac9a1e1a.jpg,startseq four swimmers in the crystal blue ocean with yellow surfboards endseq
1998457059_c9ac9a1e1a.jpg,startseq people surfboarding and standing in the ocean endseq
1998457059_c9ac9a1e1a.jpg,startseq some wakeboarders riding waves on beach busy with tourists endseq
1999444757_1b92efb590.jpg,startseq girl in white is swinging sword endseq
1999444757_1b92efb590.jpg,startseq lady shows her sword endseq
1999444757_1b92efb590.jpg,startseq woman is swordfighting with an unseen opponent endseq
1999444757_1b92efb590.jpg,startseq boy in martial arts-style uniform holding sword endseq
1999444757_1b92efb590.jpg,startseq two women watching people in white shirts one of those persons holding sword endseq
2000459828_3c9e109106.jpg,startseq group of people stand in front of rock formation endseq
2000459828_3c9e109106.jpg,startseq little kid on man 's shoulders and another man holding blue backpack in front of canyon endseq
2000459828_3c9e109106.jpg,startseq the men are walking away from the rocks with child endseq
2000459828_3c9e109106.jpg,startseq there are two men and kid hiking outside endseq
2000459828_3c9e109106.jpg,startseq two men are hiking with small child near to some interesting shape rock formations endseq
2003663004_5b70920a98.jpg,startseq football player pauses during game endseq
2003663004_5b70920a98.jpg,startseq football player wears green jersey with the number on it endseq
2003663004_5b70920a98.jpg,startseq greenbay football player is being handed towel on the field endseq
2003663004_5b70920a98.jpg,startseq green bay packer player cooling off endseq
2003663004_5b70920a98.jpg,startseq someone takes cloth off of green bay packers football player endseq
2004674713_2883e63c67.jpg,startseq brindle-coated dog is growling at jumping brown dog with purple collar inside park enclosure endseq
2004674713_2883e63c67.jpg,startseq person is watching two puppies playing endseq
2004674713_2883e63c67.jpg,startseq person standing behind two dogs interacting with one another endseq
2004674713_2883e63c67.jpg,startseq person stands next to snarling brown and black dog while light brown dog stands up endseq
2004674713_2883e63c67.jpg,startseq two dogs one brown one gray play while person in jeans stand near by endseq
200771289_31902164a7.jpg,startseq men wearing sunglasses with their backs turned to the camera endseq
200771289_31902164a7.jpg,startseq the backs of two men wearing backpacks near some tents endseq
200771289_31902164a7.jpg,startseq two men in black bulletproof vests watch something taking place to the right of the picture endseq
200771289_31902164a7.jpg,startseq two men in black outfits have backpacks endseq
200771289_31902164a7.jpg,startseq two men in bullet proof vests watch over crowd by some white tents endseq
2009636597_e3f4fe19fb.jpg,startseq guy outside playing guitar and smoking cigarette endseq
2009636597_e3f4fe19fb.jpg,startseq man with an electric guitar smokes cigarette sitting outside endseq
2009636597_e3f4fe19fb.jpg,startseq scruffy looking man smoking while sitting on the sidewalk and holding guitar next to bike of some sort endseq
2009636597_e3f4fe19fb.jpg,startseq young man is smoking cigarette while holding maroon guitar endseq
2009636597_e3f4fe19fb.jpg,startseq man playing an electric guitar on sidewalk and smoking cigarette endseq
201682811_105241dee3.jpg,startseq two men are approaching gold colored statue of gandhi endseq
201682811_105241dee3.jpg,startseq two men are standing in street one appears to be throwing something endseq
201682811_105241dee3.jpg,startseq two people look up towards gold statue endseq
201682811_105241dee3.jpg,startseq two people stand and gaze at golden statue endseq
201682811_105241dee3.jpg,startseq two young men play outside near golden statue of ghandi endseq
2017276266_566656c59d.jpg,startseq dog in midair catching ring while another dog watches endseq
2017276266_566656c59d.jpg,startseq dog jumps into the air to catch ring endseq
2017276266_566656c59d.jpg,startseq small white dog jumping to catch red ring endseq
2017276266_566656c59d.jpg,startseq small white dog with brown markings jumping to catch red ring in his mouth endseq
2017276266_566656c59d.jpg,startseq two dogs are playing with toy outdoors endseq
2021602343_03023e1fd1.jpg,startseq boy holds basketball angerly endseq
2021602343_03023e1fd1.jpg,startseq boy with basketballs glowers at the camera endseq
2021602343_03023e1fd1.jpg,startseq young boy shows off his basketball skills endseq
2021602343_03023e1fd1.jpg,startseq the boy is holding basketball on wooden basketball court endseq
2021602343_03023e1fd1.jpg,startseq there are two boys on basketball court and one is holding basketball endseq
2021613437_d99731f986.jpg,startseq boy dribbles basketball in the gymnasium endseq
2021613437_d99731f986.jpg,startseq boy dribbling basketball in gym endseq
2021613437_d99731f986.jpg,startseq boy wearing steve nash shirt dribbles basketball on an indoor court endseq
2021613437_d99731f986.jpg,startseq child in gray t-shirt is bouncing basketball on basketball court endseq
2021613437_d99731f986.jpg,startseq one little boy dribbles his basketball endseq
